rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
22,Lucia,Cheng,Lucia Cheng,Female,,,https://ui-avatars.com/api/?name=L+C&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
22,Nicola,Greenhalgh,Nicola Greenhalgh,Female,,,https://ui-avatars.com/api/?name=N+G&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
24,Sarah,Mee,Sarah Mee,Female,,,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
24,Catherine,Flowers,Catherine Flowers,Female,,,https://ui-avatars.com/api/?name=C+F&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
24,Emma,Fellows,Emma Fellows,Female,,,https://ui-avatars.com/api/?name=E+F&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
24,Eliza,McCathie,Eliza McCathie,Female,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
28,Emma,Jenyons,Emma Jenyons,Female,,,https://ui-avatars.com/api/?name=E+J&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
29,Paige,Allport,Paige Allport,Female,,,https://ui-avatars.com/api/?name=P+A&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
30,Lisa,Davies,Lisa Davies,Female,,,https://ui-avatars.com/api/?name=L+D&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
30,Emily,Russell,Emily Russell,Female,,,https://ui-avatars.com/api/?name=E+R&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
30,Jen,Parry,Jen Parry,Female,,,https://ui-avatars.com/api/?name=J+P&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
30,Charlene,Spencer,Charlene Spencer,Female,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
34,Katy,Proudfoot,Katy Proudfoot,Female,,,https://ui-avatars.com/api/?name=K+P&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
34,Natalie,Hutchison,Natalie Hutchison,Female,,,https://ui-avatars.com/api/?name=N+H&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
36,Molly,Bridson,Molly Bridson,Female,,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
37,lola,blease,lola blease,Female,,,https://ui-avatars.com/api/?name=l+b&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
37,Nikki,Kilpatrick,Nikki Kilpatrick,Female,United Kingdom,FITPHARM,https://ui-avatars.com/api/?name=N+K&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
39,Laura,Lamonby-Parker,Laura Lamonby-Parker,Female,,,https://athxgames.com/storage/profile-photos/BXSNxf31N35Q9BV3VKYpcl0WlKzG2bGz5BoPY4KM.jpg,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
39,Helen,may,Helen may,Female,,,https://ui-avatars.com/api/?name=H+m&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
39,Nic,Carter,Nic Carter,Female,,,https://ui-avatars.com/api/?name=N+C&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
39,Paula,Beltran,Paula Beltran,Female,United Kingdom,CrossFit SMC,https://ui-avatars.com/api/?name=P+B&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
39,Hannah,Hamill,Hannah Hamill,Female,,,https://ui-avatars.com/api/?name=H+H&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
44,Lisa,Langley,Lisa Langley,Female,,,https://ui-avatars.com/api/?name=L+L&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
44,Avril,Readie,Avril Readie,Female,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
44,Georgia,Beasley,Georgia Beasley,Female,,,https://ui-avatars.com/api/?name=G+B&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
