rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
10,Sindy Haake & Jan Spreitzenbarth,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,20 (242KG),8 (17.708KM),9 (14:30),,,,,,37
11,Benjamin Lux & Anne Lux,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,12 (268KG),14 (16.983KM),12 (15:27),,,,,,38
12,Christian Nolde & Steffi Schmitt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,29 (220KG),3 (18.11KM),10 (14:35),,,,,,42
12,Okan Borchert & Nadja Schmidt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,3 (300KG),16 (16.842KM),23 (16:36),,,,,,42
14,Kai Jakobeit & Julia Bethke,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,9 (277KG),27 (15.908KM),7 (14:14),,,,,,43
14,Nicole Schoen & Vassili Christu,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,11 (272KG),21 (16.471KM),11 (14:51),,,,,,43
16,Madita Carstensen & Tom Harring,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,22 (235KG),7 (17.802KM),15 (15:43),,,,,,44
17,Christian Kosak & Tamara Salden,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,19 (243KG),15 (16.884KM),13 (15:33),,,,,,47
18,Elias Monfort & Eliza Cumming,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,13 (262KG),20 (16.48KM),27 (18:24),,,,,,60
19,Christian Schnur & Stina Güttner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,21 (241KG),22 (16.408KM),18 (15:59),,,,,,61
20,Luis Camilo Cardenas Dovale & Abigail Perez Ortiz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,25 (233KG),12 (17.207KM),25 (17:08),,,,,,62
21,Helene Wieblitz & Albrecht Grafe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,22 (235KG),25 (16.193KM),16 (15:44),,,,,,63
22,Petra Bohnet-Waldraff & Shang Hao Huang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,27 (225KG),18 (16.715KM),20 (16:31),,,,,,65
23,Christian Krüger & Maria Tavarone,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,18 (254KG),26 (16.174KM),22 (16:35),,,,,,66
23,Josipa Ljiljak & Jenö Mészáros,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,15 (260KG),32 (15.523KM),19 (16:01),,,,,,66
25,Eric Wothe & Michelle Wothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,26 (232KG),17 (16.761KM),24 (16:39),,,,,,67
26,Bastian Bienlein & Valeska Grabowski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,17 (255KG),30 (15.767KM),21 (16:34),,,,,,68
27,Maria De Sancho & Stewart Patience,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,31 (216KG),10 (17.37KM),28 (19:13),,,,,,69
28,Christian Leutner & Ines Leutner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,9 (277KG),36 (14.905KM),29 (19:40),,,,,,74
29,Robert Ettrich & Nadine Freigang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,14 (261KG),31 (15.634KM),31 (21:00),,,,,,76
30,Romy Leutner & Marco Friedrichs,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,15 (260KG),34 (15.236KM),36 (25:15),,,,,,85
30,Maik Titjung & Pilar Olivera,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,36 (162KG),23 (16.403KM),26 (17:17),,,,,,85
32,Sven Malaschewski & Alla Kliushnyk,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,33 (194KG),24 (16.23KM),33 (22:39),,,,,,90
33,Ena Soukou & Mohamed Asy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,32 (210KG),29 (15.827KM),30 (20:44),,,,,,91
34,Lisanne Visser & Jannes Stubbemann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,35 (183KG),28 (15.846KM),32 (22:08),,,,,,95
35,Robin Gumlich & Damaris Endres,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,27 (225KG),35 (14.93KM),34 (22:53),,,,,,96
36,Michelle Guy & Konstantin Hoffmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,33 (194KG),33 (15.263KM),35 (23:06),,,,,,101
1,Emilio Anton & Lara Vila Moreno,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,1
2,Duy Nhan & Xiuping Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,2
3,Adam Smith & Lucy Smith,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,3
3,Josi Sandhaus & Alex Haberberger,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,3
3,Jülly-Inna Liang & Lukas Quackatz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,3
6,Anne Koch & Robert Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,6
7,Esteban Falconi & Marion Le Flecher,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,7
8,Paul Hoatson & Jodi Hoatson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,8
9,sarah sterzing & Daniel Sterzing,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,9
10,Ana Gutierrez & michal Andrzejewski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Strength,,,,,,,,,10
1,James Sprague & Ty Jenkins,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,1 (609KG),2 (19.676KM),1 (09:29),,,,,,4
2,Felix Taudte & Malte Golldack-Bosen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,3 (532KG),5 (18.912KM),2 (12:53),,,,,,10
3,Michael Krenz & Jakob Herold,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,4 (487KG),4 (18.927KM),4 (14:22),,,,,,12
4,Sören Findeisen & Pascal Petersen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,6 (450KG),6 (18.567KM),7 (15:48),,,,,,19
5,Joe Gilbert & Guy Kennedy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,14 (386KG),3 (19.232KM),3 (13:27),,,,,,20
6,Maurits Schön & Chase Frankenfeld,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,9 (430KG),7 (18.506KM),5 (14:50),,,,,,21
7,Lennart Palausch & Bosse Jordt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,7 (441KG),8 (18.455KM),9 (16:24),,,,,,24
8,James McMillian & Keith Lawrence,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,2 (570KG),17 (16.488KM),8 (15:54),,,,,,27
9,Martin Petersen & Bjarne Jensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,15 (367KG),1 (19.747KM),12 (18:27),,,,,,28
10,Jacob Overgaard & Jesper Skov Christensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,11 (426KG),10 (17.953KM),10 (17:03),,,,,,31
11,Cooper Marsh & Kevin Roevens,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,11 (426KG),15 (17.034KM),6 (15:27),,,,,,32
12,Julian Möller & Leif Lindfors,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,5 (485KG),12 (17.448KM),16 (20:45),,,,,,33
13,Tyler Alexander & Sam Baza,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,8 (431KG),13 (17.358KM),13 (18:37),,,,,,34
14,Massimo De Lieto & Renato La Rana,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,9 (430KG),11 (17.524KM),17 (23:00),,,,,,37
15,Michael Ricatto & Oliver Nink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,16 (357KG),14 (17.234KM),11 (17:51),,,,,,41
15,Helge Weiger & Dennis Stupka,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,17 (345KG),9 (18.102KM),15 (20:30),,,,,,41
17,Marco Engel & Tilman Link,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Overall,13 (400KG),16 (16.922KM),14 (19:44),,,,,,43
1,Laura Berger & Andrea Sommer,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,1 (250KG),2 (16.418KM),1 (16:06),,,,,,4
2,Isa Braun & Vera Pöhl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,4 (153KG),1 (17.688KM),2 (16:36),,,,,,7
3,daisy heinsen & Diana Fink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,2 (168KG),8 (14.205KM),3 (16:38),,,,,,13
4,Svenja Rojem-Wagner & Burcin Özcelik,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,5 (127KG),4 (15.188KM),5 (18:07),,,,,,14
4,Martina Burkert & Charlotte Schindler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,7 (125KG),3 (16.086KM),4 (17:53),,,,,,14
6,Georgette Vazquez & Laura Lopez,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,3 (159KG),6 (14.477KM),6 (21:08),,,,,,15
7,Louise Whittaker & Chloe Canham,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,6 (126KG),5 (14.481KM),7 (21:36),,,,,,18
8,Maryna Werner & Ilona Lipovska,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Overall,8 (68KG),7 (14.424KM),8 (23:20),,,,,,23
1,Simon schmidt & Benedict Noffz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,12:07,,,,,,1
2,Brett McCall & Andrew French,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,13:12,,,,,,2
3,Tristen Wilson & Tithey Schulz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,13:28,,,,,,3
4,Max Löw & Martin Michelius,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,13:34,,,,,,4
5,Mario Kuhnt & Iba Diaw,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,15:01,,,,,,5
6,Michel Tucker & David Wilhelm,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,15:23,,,,,,6
7,Marco Kauschka & Lukas Herwig,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,15:53,,,,,,7
8,Jens Nordmeier & Wolfgang Schilling,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,16:14,,,,,,8
9,Lukas Bossert & Paul Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,16:24,,,,,,9
10,Santo Galasso & Harold Delabre,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,16:29,,,,,,10
11,Adrian Stolz & Vahdet Akkaya,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,16:30,,,,,,11
12,Lukas Müller & Severin Müller,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,16:48,,,,,,12
13,Marian Schulz & Sebastian Kirchert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,17:12,,,,,,13
14,Tim Lischke & Sven Oechler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,18:24,,,,,,14
15,Marko Rezic & Alexander Schweigert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,19:09,,,,,,15
16,Marvin Oberländer & Joshua Klingenberg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,19:49,,,,,,16
17,Robert Maire & Patrick Schilhabel,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,20:35,,,,,,17
18,Anatoli Guschan & Erik Wrage,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,21:33,,,,,,18
19,Meysam Kavosi & Karan Moallim,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,21:36,,,,,,19
20,Matthew Bevan & Aidan Solan,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,MetCon X,,,24:03,,,,,,20
1,Jülly-Inna Liang & Lukas Quackatz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,3 (195KG),2 (16.755KM),1 (15:08),,,,,,6
2,Emilio Anton & Lara Vila Moreno,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,1 (224KG),5 (15.946KM),2 (15:36),,,,,,8
3,Josi Sandhaus & Alex Haberberger,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,3 (195KG),3 (16.253KM),4 (16:58),,,,,,10
4,Esteban Falconi & Marion Le Flecher,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,7 (191KG),1 (17.122KM),3 (15:46),,,,,,11
5,Adam Smith & Lucy Smith,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,3 (195KG),7 (15.019KM),5 (19:16),,,,,,15
6,Anne Koch & Robert Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,6 (192KG),4 (16.141KM),8 (21:19),,,,,,18
7,Duy Nhan & Xiuping Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,2 (206KG),8 (14.739KM),10 (22:44),,,,,,20
8,Ana Gutierrez & michal Andrzejewski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,10 (161KG),6 (15.57KM),6 (20:32),,,,,,22
9,Paul Hoatson & Jodi Hoatson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,8 (183KG),9 (14.345KM),7 (20:36),,,,,,24
10,sarah sterzing & Daniel Sterzing,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Overall,9 (181KG),10 (13.491KM),9 (21:28),,,,,,28
1,Jennifer Muir & Ella Wilkinson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,MetCon X,,,09:56,,,,,,1
2,Hanna Koms & Marlene Komes,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,MetCon X,,,14:24,,,,,,2
3,Jennifer Fritze & Michaela Klien,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,MetCon X,,,16:20,,,,,,3
1,Anna Donauer & Lars Jakobeit,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,12:08,,,,,,1
2,Florian Göttinger & Jennifer Friedl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,13:28,,,,,,2
3,Markus Spöhnmann & Amelie Sinz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,14:02,,,,,,3
4,Nina Langer & Ruben De Ruyter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,15:19,,,,,,4
5,Lisa Becker & Tilman Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,15:35,,,,,,5
6,Reuben Fon-Lowe & Jacinda Brass,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,15:49,,,,,,6
7,Carolin Sonnenschein & Gerrit Pfeil,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,15:58,,,,,,7
8,Robby Tabor & Melanie Tabor,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,16:30,,,,,,8
9,Dan Foreman & Danielle Sargent,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,MetCon X,,,18:38,,,,,,9
1,Max Löw & Martin Michelius,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,1
2,Marco Kauschka & Lukas Herwig,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,2
3,Mario Kuhnt & Iba Diaw,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,3
4,Robert Maire & Patrick Schilhabel,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,4
5,Marko Rezic & Alexander Schweigert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,5
6,Jens Nordmeier & Wolfgang Schilling,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,6
7,Simon schmidt & Benedict Noffz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,7
8,Tristen Wilson & Tithey Schulz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,8
9,Brett McCall & Andrew French,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,9
10,Michel Tucker & David Wilhelm,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,10
11,Santo Galasso & Harold Delabre,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,11
12,Tim Lischke & Sven Oechler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,12
13,Lukas Bossert & Paul Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,13
14,Marian Schulz & Sebastian Kirchert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,14
15,Lukas Müller & Severin Müller,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,15
16,Adrian Stolz & Vahdet Akkaya,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,16
17,Meysam Kavosi & Karan Moallim,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,17
18,Matthew Bevan & Aidan Solan,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,18
19,Anatoli Guschan & Erik Wrage,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,19
20,Marvin Oberländer & Joshua Klingenberg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,,,,,20
1,Lukas Benzinger & Anselm von Ritter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,16:01,,,,,,1
2,Adrian Stolz & Vahdet Akkaya,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,16:30,,,,,,2
3,Gerardo Torres & ROBERTO GALINDO,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,17:33,,,,,,3
4,Daniel Rath & Maik Leber,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,18:15,,,,,,4
5,Hareesh Goutham & Konstantin Lidvanskii,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,18:51,,,,,,5
6,Devin Aksu & Daniel Galas,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,22:00,,,,,,6
7,Chan Hua Ngo & Chan Sieu Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,23:48,,,,,,7
8,Armando Severino Pepe & Ermerson Ricamora,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,MetCon X,,,25:22,,,,,,8
1,Jennifer Muir & Ella Wilkinson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,Endurance,,,,,,,,,1
2,Hanna Koms & Marlene Komes,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,Endurance,,,,,,,,,2
3,Jennifer Fritze & Michaela Klien,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,Endurance,,,,,,,,,3
1,Markus Spöhnmann & Amelie Sinz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,1
2,Robby Tabor & Melanie Tabor,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,2
3,Carolin Sonnenschein & Gerrit Pfeil,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,3
4,Anna Donauer & Lars Jakobeit,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,4
5,Lisa Becker & Tilman Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,5
6,Nina Langer & Ruben De Ruyter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,6
7,Reuben Fon-Lowe & Jacinda Brass,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,7
8,Florian Göttinger & Jennifer Friedl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,8
9,Dan Foreman & Danielle Sargent,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Pro,Endurance,,,,,,,,,9
1,Simon schmidt & Benedict Noffz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,1
2,Brett McCall & Andrew French,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,2
3,Santo Galasso & Harold Delabre,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,3
4,Jens Nordmeier & Wolfgang Schilling,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,4
5,Lukas Müller & Severin Müller,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,5
6,Marvin Oberländer & Joshua Klingenberg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,6
7,Mario Kuhnt & Iba Diaw,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,7
8,Marian Schulz & Sebastian Kirchert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,8
9,Matthew Bevan & Aidan Solan,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,9
10,Tristen Wilson & Tithey Schulz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,10
11,Anatoli Guschan & Erik Wrage,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,11
12,Lukas Bossert & Paul Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,12
13,Michel Tucker & David Wilhelm,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,13
14,Marco Kauschka & Lukas Herwig,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,14
15,Robert Maire & Patrick Schilhabel,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,15
16,Tim Lischke & Sven Oechler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,16
17,Meysam Kavosi & Karan Moallim,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,17
18,Adrian Stolz & Vahdet Akkaya,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,18
19,Marko Rezic & Alexander Schweigert,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,19
20,Max Löw & Martin Michelius,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Strength,,,,,,,,,20
1,Lukas Benzinger & Anselm von Ritter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,1
2,Adrian Stolz & Vahdet Akkaya,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,2
3,Daniel Rath & Maik Leber,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,3
4,Armando Severino Pepe & Ermerson Ricamora,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,4
5,Devin Aksu & Daniel Galas,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,5
6,Gerardo Torres & ROBERTO GALINDO,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,6
7,Hareesh Goutham & Konstantin Lidvanskii,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,7
8,Chan Hua Ngo & Chan Sieu Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Lite,Endurance,,,,,,,,,8
1,Jennifer Muir & Ella Wilkinson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,Strength,,,,,,,,,1
2,Jennifer Fritze & Michaela Klien,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Pro,Strength,,,,,,,,,2
