rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
138,Tim,Hagon,Tim Hagon,Male,,,https://ui-avatars.com/api/?name=T+H&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
139,Oliver,Blake,Oliver Blake,Male,,,https://athxgames.com/storage/profile-photos/2MfzBm5pa578G2Jktjlp4Hikda1LF5lQRQChlkf1.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
140,Luke,Blizard,Luke Blizard,Male,United Kingdom,Home,https://athxgames.com/storage/profile-photos/BxdE5RBWFhwWjFVtAw8WSUASNkgwqyhXBKtAjM1D.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
141,James,Cullen,James Cullen,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
142,Ian,Lock,Ian Lock,Male,,,https://ui-avatars.com/api/?name=I+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
143,Chris,Djaelani,Chris Djaelani,Male,,,https://athxgames.com/storage/profile-photos/2zyFpvhNNhw2Rx3X8iRVaQICyhDgKmSdbk86nhXg.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
144,Jake,Hankins,Jake Hankins,Male,,,https://athxgames.com/storage/profile-photos/BgtuxTdIz6rE28QUPySVDhJfrvOOg4lywMjBj6me.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
145,Paul,Love,Paul Love,Male,United Kingdom,,https://ui-avatars.com/api/?name=P+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
145,Glyn,Loveday,Glyn Loveday,Male,,,https://ui-avatars.com/api/?name=G+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
147,James,Walsh,James Walsh,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
