rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
8,Abby,Beswick,Abby Beswick,Female,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:42,,,,,,8
8,Takiah,Brownlow,Takiah Brownlow,Female,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:42,,,,,,8
10,JJ,Stone,JJ Stone,Female,United Kingdom,JJSFitness,https://athxgames.com/storage/profile-photos/vbM6ENGYYsiBaiFukDH903uQtGguo2o0a2k1guRS.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:47,,,,,,10
11,India,Paine,India Paine,Female,,,https://ui-avatars.com/api/?name=I+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:53,,,,,,11
12,Chloe,Streets,Chloe Streets,Female,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,09:13,,,,,,12
13,Amy,Thomas,Amy Thomas,Female,,,https://ui-avatars.com/api/?name=A+T&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,10:21,,,,,,13
1,Lucy,McGonigle,Lucy McGonigle,Female,,,https://ui-avatars.com/api/?name=L+M&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,1
2,Jodie,Collis,Jodie Collis,Female,,Ground Zero Fitness,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,2
3,Cara,Brown,Cara Brown,Female,,,https://ui-avatars.com/api/?name=C+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,3
4,Magdalena,Schubert,Magdalena Schubert,Female,Germany,,https://ui-avatars.com/api/?name=M+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,4
5,Anna,Leckie,Anna Leckie,Female,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,5
6,Susana,Trujillo,Susana Trujillo,Female,,,https://ui-avatars.com/api/?name=S+T&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,6
7,Niamh,Geraghty,Niamh Geraghty,Female,,,https://ui-avatars.com/api/?name=N+G&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,7
8,Ellie,Riley,Ellie Riley,Female,,,https://ui-avatars.com/api/?name=E+R&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,8
9,Emily,Gooderham,Emily Gooderham,Female,,,https://ui-avatars.com/api/?name=E+G&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,9
10,Sam,Allcott,Sam Allcott,Female,,,https://ui-avatars.com/api/?name=S+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Strength,,,,,,,,,10
1,Michael,Andrews,Michael Andrews,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,1
2,sam,davey,sam davey,Male,,,https://ui-avatars.com/api/?name=s+d&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,2
3,Alex,Bailey,Alex Bailey,Male,United Kingdom,,https://athxgames.com/storage/profile-photos/xD37nVbA59cd1edwOTyuRgha4bZqqLyUsaCqEUUU.png,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,3
3,Conor,Mcgrath,Conor Mcgrath,Male,Ireland,,https://athxgames.com/storage/profile-photos/v9GOnHPGadvK8QGBRUprXVMgmA6RqpsdCacUKCQe.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,3
5,Jordan,Gumbs,Jordan Gumbs,Male,,JJK Fitness,https://ui-avatars.com/api/?name=J+G&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,5
6,Shaun,Evans,Shaun Evans,Male,,,https://ui-avatars.com/api/?name=S+E&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,6
7,Ross,Coulson,Ross Coulson,Male,,Cumbria Strength & Conditioning,https://ui-avatars.com/api/?name=R+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,7
8,Andrey,Patsalides,Andrey Patsalides,Male,Cyprus,,https://ui-avatars.com/api/?name=A+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,8
9,Matthew,Boyd,Matthew Boyd,Male,,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,9
10,Oliver,Satchwell,Oliver Satchwell,Male,,,https://ui-avatars.com/api/?name=O+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,10
10,Sam,Pask,Sam Pask,Male,United Kingdom,Unit 8 Training,https://athxgames.com/storage/profile-photos/FcMyaTrD8pIRRDtiJYA9oTJBoH0XsG9fCJsCH90c.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,10
12,Dawid,Łuc,Dawid Łuc,Male,Poland,Barbellheart,https://athxgames.com/storage/profile-photos/JumxAMx6WHXytTYOZVdPNTJPoA0UZTSZPcBxJ6gP.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,12
12,Joseph,Hanlon,Joseph Hanlon,Male,,,https://athxgames.com/storage/profile-photos/sdhpdHJg7lPnyUAxGpSRrlneIqrL7rPeKWhSyfHu.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Strength,,,,,,,,,12
